Item,Qty,Datetime
Baguette - FM,1.0,2023-10-07 09:57:26
Drink 2 - Cold Brew - FM,1.0,2023-10-07 09:56:48
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:56:48
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:55:35
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:54:40
Drink 2 - Cold Brew - FM,1.0,2023-10-07 09:54:40
Baguette - FM,1.0,2023-10-07 09:54:06
Drink 2 - Cold Brew - FM,1.0,2023-10-07 09:53:19
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:53:19
Croissant - Almond - FM,1.0,2023-10-07 09:49:17
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 09:49:17
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 09:47:56
Croissant - Butter - FM,2.0,2023-10-07 09:47:01
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:45:20
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 09:44:57
Croissant - Almond - FM,1.0,2023-10-07 09:43:56
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:43:56
Drink 2 - Cold Brew - FM,1.0,2023-10-07 09:43:17
Berry Croissant,1.0,2023-10-07 09:43:17
Berry Croissant,1.0,2023-10-07 09:42:36
Drink 2 - Cold Brew - FM,1.0,2023-10-07 09:42:36
Croissant - Pumpkin Croissant - FM,2.0,2023-10-07 09:41:49
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 09:40:45
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 09:39:55
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:37:42
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 09:37:42
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:37:42
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 09:37:42
Croissant - Almond - FM,1.0,2023-10-07 09:37:04
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 09:36:45
Drink 2 - Cold Brew - FM,1.0,2023-10-07 09:36:45
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 09:35:45
Berry Croissant,1.0,2023-10-07 09:35:45
Croissant - Almond - FM,1.0,2023-10-07 09:35:45
Croissant - Pumpkin Croissant - FM,1.0,2023-10-07 09:35:14
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:34:59
Drink 2 - Cold Brew - FM,1.0,2023-10-07 09:34:29
Croissant - Butter - FM,1.0,2023-10-07 09:34:29
Baguette - FM,1.0,2023-10-07 09:33:54
Berry Croissant,1.0,2023-10-07 09:33:54
Croissant - Pumpkin Croissant - FM,1.0,2023-10-07 09:33:05
Berry Croissant,1.0,2023-10-07 09:31:25
Drink 2 - Cold Brew - FM,1.0,2023-10-07 09:31:25
Croissant - Pumpkin Croissant - FM,1.0,2023-10-07 09:31:25
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 09:30:29
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:30:27
Blueberry Mint Croissant - FM,1.0,2023-10-07 09:30:08
Berry Croissant,1.0,2023-10-07 09:29:31
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:28:19
Croissant - Cube - FM,1.0,2023-10-07 09:28:19
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:28:19
Drink 2 - Cold Brew - FM,1.0,2023-10-07 09:28:19
Croissant - Butter - FM,2.0,2023-10-07 09:28:11
Baguette - FM,1.0,2023-10-07 09:28:11
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:26:18
Drink 1 - Drip Coffee - FM,2.0,2023-10-07 09:22:55
Croissant - Cube - FM,1.0,2023-10-07 09:22:55
Drink 2 - Cold Brew - FM,2.0,2023-10-07 09:22:55
Croissant - Pumpkin Croissant - FM,1.0,2023-10-07 09:22:55
Berry Croissant,1.0,2023-10-07 09:19:49
Croissant - Pumpkin Croissant - FM,1.0,2023-10-07 09:19:49
Croissant - Pumpkin Croissant - FM,1.0,2023-10-07 09:18:42
Drink 2 - Cold Brew - FM,1.0,2023-10-07 09:18:42
Blueberry Mint Croissant - FM,1.0,2023-10-07 09:18:04
Drink 2 - Cold Brew - FM,1.0,2023-10-07 09:18:04
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:17:30
Croissant - Pumpkin Croissant - FM,1.0,2023-10-07 09:17:30
Drink 2 - Cold Brew - FM,1.0,2023-10-07 09:17:30
Croissant - Butter - FM,1.0,2023-10-07 09:15:24
Croissant - Cube - FM,1.0,2023-10-07 09:15:24
Drink 2 - Cold Brew - FM,1.0,2023-10-07 09:14:53
Croissant - Cube - FM,2.0,2023-10-07 09:14:53
Blueberry Mint Croissant - FM,1.0,2023-10-07 09:14:12
Croissant - Almond - FM,1.0,2023-10-07 09:13:27
Croissant - Almond - FM,1.0,2023-10-07 09:12:27
Croissant - Cube - FM,1.0,2023-10-07 09:11:05
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:10:37
Croissant - Butter - FM,1.0,2023-10-07 09:09:48
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 09:07:12
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 09:07:12
Croissant - Butter - FM,1.0,2023-10-07 09:01:22
Berry Croissant,1.0,2023-10-07 09:00:33
Blueberry Mint Croissant - FM,1.0,2023-10-07 08:58:49
Croissant - Butter - FM,1.0,2023-10-07 08:58:17
Croissant - Butter - FM,1.0,2023-10-07 08:57:36
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 08:56:58
Croissant - Pumpkin Croissant - FM,1.0,2023-10-07 08:56:58
Blueberry Mint Croissant - FM,1.0,2023-10-07 08:54:58
Croissant - Pumpkin Croissant - FM,1.0,2023-10-07 08:53:52
Berry Croissant,1.0,2023-10-07 08:52:12
Drink 1 - Drip Coffee - FM,3.0,2023-10-07 08:50:12
Berry Croissant,1.0,2023-10-07 08:49:43
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 08:49:43
Croissant - Butter - FM,2.0,2023-10-07 08:45:53
Croissant - Butter - FM,1.0,2023-10-07 08:43:29
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 08:43:03
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 08:43:03
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 08:43:03
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 08:42:24
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 08:41:07
Croissant - Cube - FM,1.0,2023-10-07 08:40:23
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 08:37:27
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 08:35:34
Croissant - Almond - FM,2.0,2023-10-07 08:35:02
Croissant - Butter - FM,3.0,2023-10-07 08:33:47
Baguette - FM,1.0,2023-10-07 08:32:43
Drink 1 - Drip Coffee - FM,2.0,2023-10-07 08:31:46
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 08:30:01
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 08:29:47
Drink 1 - Drip Coffee - FM,2.0,2023-10-07 08:28:54
Berry Croissant,1.0,2023-10-07 08:28:54
Berry Croissant,1.0,2023-10-07 08:28:03
Croissant - Pumpkin Croissant - FM,1.0,2023-10-07 08:27:30
Croissant - Pain Au Raisin - FM,1.0,2023-10-07 08:27:30
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 08:27:30
Croissant - Butter - FM,3.0,2023-10-07 08:26:20
Croissant - Almond - FM,1.0,2023-10-07 08:26:20
Berry Croissant,1.0,2023-10-07 08:26:20
Croissant - Pain Au Raisin - FM,1.0,2023-10-07 08:25:46
Croissant - Butter - FM,1.0,2023-10-07 08:25:46
Drink 1 - Drip Coffee - FM,2.0,2023-10-07 08:25:46
Blueberry Mint Croissant - FM,1.0,2023-10-07 08:23:58
Berry Croissant,1.0,2023-10-07 08:23:58
Drink 3 - Mango Black Tea - FM,1.0,2023-10-07 08:23:23
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 08:22:34
Croissant - Butter - FM,1.0,2023-10-07 08:21:47
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 08:21:47
Croissant - Pain Au Raisin - FM,1.0,2023-10-07 08:21:47
Croissant - Almond - FM,1.0,2023-10-07 08:21:05
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 08:21:05
Croissant - Pumpkin Croissant - FM,1.0,2023-10-07 08:19:54
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 08:19:54
Berry Croissant,1.0,2023-10-07 08:19:02
Croissant - Pain Au Raisin - FM,2.0,2023-10-07 08:19:02
Croissant - Butter - FM,2.0,2023-10-07 08:18:07
Berry Croissant,1.0,2023-10-07 08:18:07
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 08:13:28
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 08:06:18
Berry Croissant,1.0,2023-10-07 08:04:27
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 08:03:59
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 08:03:59
Croissant - Pain Au Raisin - FM,1.0,2023-10-07 08:02:57
Croissant - Butter - FM,3.0,2023-10-07 08:02:57
Croissant - Butter - FM,2.0,2023-10-07 08:01:59
Croissant - Butter - FM,3.0,2023-10-07 08:01:35
Croissant - Cube - FM,1.0,2023-10-07 08:00:59
Blueberry Mint Croissant - FM,1.0,2023-10-07 07:58:55
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 07:58:37
Croissant - Pain Au Raisin - FM,1.0,2023-10-07 07:58:07
Croissant - Pain Au Chocolat - FM,3.0,2023-10-07 07:57:24
Croissant - Pumpkin Croissant - FM,1.0,2023-10-07 07:57:06
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 07:56:42
Croissant - Butter - FM,1.0,2023-10-07 07:52:50
Baguette - FM,2.0,2023-10-07 07:50:48
Croissant - Butter - FM,5.0,2023-10-07 07:50:48
Croissant - Pain Au Raisin - FM,10.0,2023-10-07 07:50:48
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 07:50:48
Croissant - Butter - FM,1.0,2023-10-07 07:47:45
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 07:46:25
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 07:45:27
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 07:41:46
Berry Croissant,1.0,2023-10-07 07:36:40
Croissant - Butter - FM,1.0,2023-10-07 07:32:05
Drink 1 - Drip Coffee - FM,2.0,2023-10-07 07:29:29
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 07:26:33
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 07:17:40
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 07:17:02
Croissant - Pumpkin Croissant - FM,1.0,2023-10-07 07:15:46
Drink 1 - Drip Coffee - FM,1.0,2023-10-07 07:15:46
Croissant - Almond - FM,1.0,2023-10-07 07:14:30
Croissant - Pain Au Chocolat - FM,1.0,2023-10-07 07:14:30
Drink 1 - Drip Coffee - FM,5.0,2023-10-07 07:10:57
Croissant - Pain Au Chocolat - FM,2.0,2023-10-07 07:09:25
Baguette - FM,1.0,2023-10-07 07:06:14
Baguette - FM,1.0,2023-10-07 06:59:34
Muffin - Guilt Free - FM,1.0,2023-09-30 11:42:31
Muffin - Guilt Free - FM,1.0,2023-09-30 11:37:54
Muffin - Guilt Free - FM,1.0,2023-09-30 11:34:19
Drink 2 - Cold Brew - FM,1.0,2023-09-30 11:30:12
Drink 2 - Cold Brew - FM,1.0,2023-09-30 11:25:56
KA - Everything - FM,1.0,2023-09-30 11:24:00
KA - Original - FM,1.0,2023-09-30 11:21:37
Drink 2 - Cold Brew - FM,1.0,2023-09-30 11:21:10
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 11:21:10
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 11:16:39
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 11:15:03
KA - Original - FM,1.0,2023-09-30 11:14:15
KA - Original - FM,1.0,2023-09-30 11:12:57
Croissant - Cube - FM,1.0,2023-09-30 11:12:57
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 11:12:57
Croissant - Pain Au Raisin - FM,1.0,2023-09-30 11:10:37
Muffin - Guilt Free - FM,1.0,2023-09-30 11:10:18
Croissant - Pain Au Raisin - FM,1.0,2023-09-30 11:08:48
Drink 2 - Cold Brew - FM,1.0,2023-09-30 11:08:48
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 11:03:28
Croissant - Cube - FM,1.0,2023-09-30 11:01:48
Drink 2 - Cold Brew - FM,1.0,2023-09-30 11:01:00
Blueberry Mint Croissant - FM,1.0,2023-09-30 11:00:18
KA - Original - FM,1.0,2023-09-30 10:59:04
Croissant - Almond - FM,1.0,2023-09-30 10:59:04
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:53:38
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:53:01
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 10:53:01
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:52:33
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 10:52:11
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:51:31
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 10:50:56
Croissant - Pain Au Chocolat - FM,2.0,2023-09-30 10:49:40
Croissant - Butter - FM,2.0,2023-09-30 10:49:20
Croissant - Almond - FM,1.0,2023-09-30 10:48:24
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 10:48:24
Blueberry Mint Croissant - FM,1.0,2023-09-30 10:47:39
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:46:24
Blueberry Mint Croissant - FM,2.0,2023-09-30 10:46:24
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 10:45:23
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:45:23
Blueberry Mint Croissant - FM,1.0,2023-09-30 10:44:21
Drink 2 - Cold Brew - FM,4.0,2023-09-30 10:41:35
Croissant - Butter - FM,1.0,2023-09-30 10:40:48
KA - Everything - FM,1.0,2023-09-30 10:38:55
Blueberry Mint Croissant - FM,1.0,2023-09-30 10:38:55
Croissant - Butter - FM,1.0,2023-09-30 10:38:55
Blueberry Mint Croissant - FM,1.0,2023-09-30 10:37:30
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 10:37:30
Drink 4 - Strawberry Lemonade - FM,2.0,2023-09-30 10:36:39
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:35:54
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:34:55
Blueberry Mint Croissant - FM,1.0,2023-09-30 10:33:59
Berry Croissant,1.0,2023-09-30 10:33:43
KA - Everything - FM,1.0,2023-09-30 10:33:43
Drink 4 - Strawberry Lemonade - FM,1.0,2023-09-30 10:33:43
Drink 3 - Mango Black Tea - FM,1.0,2023-09-30 10:32:44
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 10:31:55
Blueberry Mint Croissant - FM,1.0,2023-09-30 10:31:55
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 10:31:55
Muffin - Guilt Free - FM,1.0,2023-09-30 10:31:10
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 10:30:33
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:30:13
Croissant - Pain Au Chocolat - FM,2.0,2023-09-30 10:29:57
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:29:57
Berry Croissant,1.0,2023-09-30 10:29:12
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 10:29:12
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:29:12
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 10:28:37
KA - Original - FM,1.0,2023-09-30 10:28:37
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 10:28:37
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 10:27:34
Muffin - Guilt Free - FM,1.0,2023-09-30 10:27:34
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 10:27:01
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:26:29
Drink 2 - Cold Brew - FM,2.0,2023-09-30 10:25:51
Croissant - Butter - FM,1.0,2023-09-30 10:24:58
Drink 4 - Strawberry Lemonade - FM,1.0,2023-09-30 10:24:58
Drink 2 - Cold Brew - FM,2.0,2023-09-30 10:23:59
Croissant - Butter - FM,1.0,2023-09-30 10:23:11
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 10:22:31
Croissant - Butter - FM,1.0,2023-09-30 10:22:31
Drink 3 - Mango Black Tea - FM,1.0,2023-09-30 10:22:31
Drink 2 - Cold Brew - FM,2.0,2023-09-30 10:20:12
Croissant - Almond - FM,2.0,2023-09-30 10:18:28
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:17:20
Muffin - Guilt Free - FM,1.0,2023-09-30 10:17:20
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:16:44
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 10:16:44
Berry Croissant,1.0,2023-09-30 10:16:44
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 10:14:40
Berry Croissant,1.0,2023-09-30 10:14:01
KA - Everything - FM,1.0,2023-09-30 10:12:49
Berry Croissant,1.0,2023-09-30 10:11:30
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 10:11:09
Drink 2 - Cold Brew - FM,2.0,2023-09-30 10:10:11
Blueberry Mint Croissant - FM,1.0,2023-09-30 10:10:11
Baguette - FM,1.0,2023-09-30 10:10:11
Croissant - Almond - FM,2.0,2023-09-30 10:09:30
Croissant - Almond - FM,1.0,2023-09-30 10:08:19
KA - Everything - FM,1.0,2023-09-30 10:08:19
Croissant - Almond - FM,1.0,2023-09-30 10:08:13
Croissant - Butter - FM,2.0,2023-09-30 10:07:41
Croissant - Almond - FM,1.0,2023-09-30 10:06:32
Blueberry Mint Croissant - FM,1.0,2023-09-30 10:06:27
Croissant - Butter - FM,1.0,2023-09-30 10:05:59
Berry Croissant,1.0,2023-09-30 10:05:47
KA - Original - FM,1.0,2023-09-30 10:05:47
Croissant - Cube - FM,1.0,2023-09-30 10:05:39
Drink 2 - Cold Brew - FM,2.0,2023-09-30 10:05:39
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:04:54
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 10:04:54
Drink 2 - Cold Brew - FM,2.0,2023-09-30 10:04:54
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:03:38
Berry Croissant,1.0,2023-09-30 10:02:58
Drink 2 - Cold Brew - FM,1.0,2023-09-30 10:02:58
Croissant - Butter - FM,1.0,2023-09-30 10:02:58
KA - Everything - FM,1.0,2023-09-30 10:01:30
KA - Original - FM,1.0,2023-09-30 10:01:30
KA - Original - FM,1.0,2023-09-30 10:00:34
Croissant - Cube - FM,1.0,2023-09-30 10:00:34
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 10:00:34
Berry Croissant,1.0,2023-09-30 09:58:40
KA - Original - FM,1.0,2023-09-30 09:58:40
KA - Everything - FM,1.0,2023-09-30 09:58:40
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 09:57:49
Blueberry Mint Croissant - FM,1.0,2023-09-30 09:57:49
Blueberry Mint Croissant - FM,1.0,2023-09-30 09:56:29
Baguette - FM,1.0,2023-09-30 09:55:31
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:54:39
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:52:48
Muffin - Guilt Free - FM,1.0,2023-09-30 09:51:40
Croissant - Butter - FM,1.0,2023-09-30 09:51:00
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:50:22
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 09:50:22
Croissant - Cube - FM,1.0,2023-09-30 09:49:31
Blueberry Mint Croissant - FM,1.0,2023-09-30 09:48:05
Berry Croissant,1.0,2023-09-30 09:47:34
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:46:59
Berry Croissant,1.0,2023-09-30 09:46:59
Berry Croissant,1.0,2023-09-30 09:46:16
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 09:46:02
Croissant - Cube - FM,1.0,2023-09-30 09:45:21
Muffin - Guilt Free - FM,1.0,2023-09-30 09:45:21
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 09:45:21
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:44:37
Croissant - Almond - FM,1.0,2023-09-30 09:43:32
Croissant - Almond - FM,1.0,2023-09-30 09:42:43
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 09:42:17
Baguette - FM,1.0,2023-09-30 09:42:17
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:42:17
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 09:40:27
Blueberry Mint Croissant - FM,1.0,2023-09-30 09:39:27
Croissant - Butter - FM,3.0,2023-09-30 09:38:53
KA - Original - FM,1.0,2023-09-30 09:38:53
KA - Everything - FM,1.0,2023-09-30 09:38:53
Blueberry Mint Croissant - FM,1.0,2023-09-30 09:37:32
Berry Croissant,1.0,2023-09-30 09:37:32
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:37:32
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:36:33
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 09:36:33
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:36:11
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 09:35:22
Croissant - Almond - FM,1.0,2023-09-30 09:31:24
Croissant - Cube - FM,1.0,2023-09-30 09:31:24
Drink 2 - Cold Brew - FM,2.0,2023-09-30 09:30:29
Baguette - FM,1.0,2023-09-30 09:29:17
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:27:02
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:26:36
Baguette - FM,1.0,2023-09-30 09:26:14
Baguette - FM,1.0,2023-09-30 09:25:34
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 09:25:34
Croissant - Cube - FM,1.0,2023-09-30 09:25:02
Blueberry Mint Croissant - FM,1.0,2023-09-30 09:24:14
Croissant - Almond - FM,1.0,2023-09-30 09:23:35
Berry Croissant,1.0,2023-09-30 09:22:43
KA - Everything - FM,1.0,2023-09-30 09:22:43
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:22:43
Blueberry Mint Croissant - FM,1.0,2023-09-30 09:21:40
Croissant - Almond - FM,1.0,2023-09-30 09:21:40
Berry Croissant,1.0,2023-09-30 09:21:40
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:20:37
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 09:20:37
Berry Croissant,1.0,2023-09-30 09:20:37
Croissant - Almond - FM,2.0,2023-09-30 09:18:44
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:17:37
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:15:15
KA - Everything - FM,1.0,2023-09-30 09:14:44
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:14:44
Berry Croissant,1.0,2023-09-30 09:14:03
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 09:14:03
Croissant - Almond - FM,1.0,2023-09-30 09:14:03
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 09:14:03
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 09:13:17
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:12:53
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 09:11:10
Berry Croissant,1.0,2023-09-30 09:10:22
Croissant - Almond - FM,1.0,2023-09-30 09:10:04
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 09:10:04
Baguette - FM,1.0,2023-09-30 09:08:40
Berry Croissant,1.0,2023-09-30 09:08:08
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 09:08:08
Drink 2 - Cold Brew - FM,2.0,2023-09-30 09:08:08
Drink 3 - Mango Black Tea - FM,1.0,2023-09-30 09:07:29
Croissant - Butter - FM,1.0,2023-09-30 09:07:29
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:07:29
Croissant - Butter - FM,1.0,2023-09-30 09:06:46
KA - Everything - FM,1.0,2023-09-30 09:06:46
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:05:59
Croissant - Almond - FM,1.0,2023-09-30 09:05:03
Croissant - Cube - FM,1.0,2023-09-30 09:04:33
KA - Original - FM,1.0,2023-09-30 09:04:33
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 09:04:33
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 09:04:33
Croissant - Pain Au Chocolat - FM,2.0,2023-09-30 09:03:29
KA - Original - FM,1.0,2023-09-30 09:02:59
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 09:02:59
Drink 2 - Cold Brew - FM,1.0,2023-09-30 09:02:59
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 09:01:36
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 09:01:36
KA - Original - FM,1.0,2023-09-30 09:00:54
KA - Everything - FM,1.0,2023-09-30 09:00:54
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 09:00:22
Blueberry Mint Croissant - FM,1.0,2023-09-30 09:00:22
Croissant - Butter - FM,2.0,2023-09-30 08:59:52
Baguette - FM,1.0,2023-09-30 08:59:52
KA - Everything - FM,1.0,2023-09-30 08:59:18
Blueberry Mint Croissant - FM,1.0,2023-09-30 08:59:18
Croissant - Butter - FM,1.0,2023-09-30 08:59:18
Drink 2 - Cold Brew - FM,2.0,2023-09-30 08:59:18
Berry Croissant,1.0,2023-09-30 08:58:10
Drink 2 - Cold Brew - FM,1.0,2023-09-30 08:58:10
Blueberry Mint Croissant - FM,1.0,2023-09-30 08:56:59
Drink 2 - Cold Brew - FM,1.0,2023-09-30 08:56:59
Drink 2 - Cold Brew - FM,2.0,2023-09-30 08:55:15
Drink 2 - Cold Brew - FM,1.0,2023-09-30 08:53:40
Croissant - Almond - FM,1.0,2023-09-30 08:53:40
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 08:53:40
Baguette - FM,1.0,2023-09-30 08:52:40
Croissant - Almond - FM,1.0,2023-09-30 08:52:40
Berry Croissant,1.0,2023-09-30 08:52:40
Croissant - Butter - FM,1.0,2023-09-30 08:52:40
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 08:51:21
Croissant - Pumpkin Croissant - FM,1.0,2023-09-30 08:50:52
Croissant - Cube - FM,1.0,2023-09-30 08:50:52
KA - Original - FM,1.0,2023-09-30 08:50:00
Croissant - Almond - FM,1.0,2023-09-30 08:50:00
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 08:50:00
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 08:48:49
Drink 2 - Cold Brew - FM,1.0,2023-09-30 08:48:49
Berry Croissant,2.0,2023-09-30 08:47:56
Blueberry Mint Croissant - FM,1.0,2023-09-30 08:47:13
Drink 1 - Drip Coffee - FM,2.0,2023-09-30 08:46:03
Berry Croissant,2.0,2023-09-30 08:41:34
Drink 2 - Cold Brew - FM,1.0,2023-09-30 08:39:02
Muffin - Guilt Free - FM,1.0,2023-09-30 08:38:20
Berry Croissant,1.0,2023-09-30 08:37:48
Drink 4 - Strawberry Lemonade - FM,1.0,2023-09-30 08:37:48
Croissant - Pain Au Chocolat - FM,1.0,2023-09-30 08:37:48
Croissant - Butter - FM,1.0,2023-09-30 08:33:37
Drink 1 - Drip Coffee - FM,1.0,2023-09-30 08:33:37
KA - Everything - FM,1.0,2023-09-30 08:33:37
Drink 2 - Cold Brew - FM,1.0,2023-09-30 08:33:37
Croissant - Almond - FM,1.0,2023-09-30 08:32:40
